harmonic_1,harmonic_2,harmonic_3,harmonic_4,harmonic_5,harmonic_6,harmonic_7,harmonic_8,harmonic_9,harmonic_10,harmonic_11,harmonic_12,harmonic_13,harmonic_14,harmonic_15,harmonic_16,harmonic_17,harmonic_18,harmonic_19,harmonic_20,harmonic_21,harmonic_22,harmonic_23,harmonic_24,harmonic_25
-33.34868461672785,-44.58334534548401,-43.86784506261681,-38.1374244546992,-42.22894996634762,-54.93193200386117,-46.27871782969547,-56.093280936228744,-62.30791352811239,-53.204965730945844,-66.65629949200306,-62.41302054926903,-68.86616016418405,-76.40799311606362,-73.00461036182142,-64.72388486213495,-74.84781288782314,-69.23060870202667,-79.99119087344275,-72.83671075943505,-78.12267426677906,-80.54230316128748,-71.9592295132077,-77.84856551630017,-85.4140364072551
-35.979125016734,-41.69704037138189,-34.18295822242445,-44.45879388133889,-34.68216063138554,-40.8996096196367,-52.84427589951694,-49.018742003580535,-58.13891543157585,-58.303204752717704,-51.63763470839372,-56.59291086734521,-57.267388702750836,-60.04206312843803,-53.85012009659578,-63.25178180837957,-62.86281841943201,-79.13863696609776,-70.20370556146246,-69.32313309824946,-72.89601753682463,-72.18073732013625,-72.46613706755831,-72.61035677903457,-78.63330637277582
-33.21349892260613,-36.92672927645756,-39.30243220609193,-42.93078863197666,-56.50135710322167,-45.95141601834842,-59.194301583769715,-63.961376315243335,-57.30216816361148,-53.0480254594025,-75.65761713218824,-69.05373847686529,-70.46044773985008,-72.63522498063014,-74.67310660172195,-64.89054739828322,-78.79911189688205,-84.27730662186491,-78.09409693979458,-71.99113560646434,,,,-71.99113560646434,
-30.434000180796993,-36.598293715354,-50.07028976967983,-52.49880649216182,-61.03296947752706,-54.130087679878415,-62.4003194964086,-66.9689336450255,-79.18162639530404,-74.62034901347745,,,,,,,,-76.43440689890188,,,,,,,
-21.98861534166998,-30.13582572227717,-27.64248979317102,-35.34349501171035,-46.06077335615029,-56.31096965703832,-62.458548505758735,-59.30003745899079,-62.04277289516844,-56.61652944427253,-62.468469555128,-62.73692004470955,-60.387885210510674,-69.30729319386477,-65.56260091846993,-73.84811118815053,,,,,,,,,
-16.28862418588696,-28.736995522048502,-39.688044888061846,-36.41654454368573,-37.81446253408325,-45.9077298148388,-40.747542733539596,-45.155904348101394,-50.64196860279446,-41.758708335788796,-58.95549043501723,-58.09917569238624,-55.720882026349535,-58.80906921495738,-56.73118883240932,-61.986081578353996,-72.28836744224776,-64.97760785485828,-73.39343879882114,-67.53252628569894,-79.34384016087614,-75.09992136195001,-73.5829264813559,-79.54365154787271,-81.99255834745087
-26.13224430693542,-27.518256490950513,-21.67327584056571,-30.2962339460411,-32.67467992015785,-32.86664065359436,-32.097117734863275,-43.65947733832094,-40.52470847859387,-45.622002073036505,-39.78458361730898,-40.861602325100655,-83.71247617654176,-76.811882624735,-67.53253101877392,-66.7462996278407,-57.197579208220546,-85.0037956071715,-70.50350350517415,-74.27915703322877,-88.0815273862964,-84.2689029326872,-73.31713414944689,-89.06666463253335,-87.65723838573832
-49.02795091044393,-42.40510688339447,-43.94147326549823,-47.55782386252992,-41.24122591750146,-53.121731641292634,-62.37384463306765,-62.77627126463985,-69.56547527720028,-65.87038329339521,-60.430601186619974,-73.0920817733382,-70.00072721780764,-73.13483309900816,-74.06376311661005,-72.29232983729248,-84.35466050587625,-77.54565893286777,-80.32929656059841,,-80.73580473146559,,-88.41941106835544,-89.0661571762884,
-32.44348673633372,-37.813417280049705,-52.36419929607543,-41.560405336658356,-59.231497046068085,-43.136707666359115,-56.54842238196504,-55.490470063989,-69.78817324693455,-52.95749796317737,-56.3049212202928,-64.40763518865522,-68.51158058434547,-69.68466172599366,-64.71261042382486,-80.20866768586062,-77.49315566814292,-78.2243632698765,-87.83214084776495,-80.09155640990133,-81.64657513122195,-81.98877344392557,-85.34515119101746,-81.46697150561627,-83.03390007442076
-27.430857154857332,-22.05864646164613,-20.3718929428617,-39.29644824837861,-31.144343539412077,-42.90274334876041,-50.85592394644579,-35.59206539794644,-38.34367264164956,-67.62065044656579,-53.90853265507847,-58.511627762925436,-50.840604023602296,-58.32038951251685,-68.9437846634371,-66.96374429436906,-74.66692528497641,-65.44463977735535,-70.4410307397067,-59.78842008743091,-61.26644907840631,-77.61371668165457,-79.40774351369346,-77.20844142986623,-79.47595928445253
-33.09904343268294,-49.4312399146438,-43.48703946922655,-51.496135265989764,-56.224304018757586,-58.41456881521609,-59.070095987853364,-70.40867483372982,-78.14603073797701,-72.55900908552758,-80.12526667393547,-83.32542080744834,-76.98954619515165,-76.20587012839184,-83.68270974679936,,-89.90285108112764,-89.85375834252336,,,,,,,
-42.07402740143305,-48.18314411619222,-45.65270098931068,-58.087767850738985,-56.36752108641835,-57.27830440772588,-61.81027405079683,-70.47066044174521,-65.21601446327114,-86.71561267514365,-76.76771208840835,-84.0902042130274,-81.88064656647931,-89.22762619894183,,-86.15366760647939,,,,,,,,,
-46.77004682947969,-42.725900052885,-58.2494763869251,-56.383065251152296,-58.74440652619875,-69.92857620930454,-73.66111921616783,-84.83237639976817,-75.57490718362787,-84.17869399437596,-74.86274982008153,-83.53680883304565,,-87.11957891184925,,,,,,,,,,,
-26.99660347133695,-44.43608351062758,-28.8878210919719,-32.734080174494046,-39.32323903023665,-34.95808194971372,-45.20187479077659,-53.20883818943807,-46.307163349013166,-44.172727541296084,-62.17460676776544,-40.53750562474047,-59.5494752543926,-55.055218373623774,-58.12543371146123,-56.347527268426596,-64.30302301263482,-63.238325064575584,-57.0190987016533,-56.803763298427306,-66.36911732706338,-67.24985638111045,-62.76812652908653,-76.6372263721072,-79.66792897185783
-50.85708846098476,-53.6878553802295,-56.998928706897544,-69.54915835623805,-68.17539463586303,-65.29918287557045,-67.56617989909968,-63.04577621820165,-74.36448284184684,-69.4576666752283,-71.27533574804814,-66.92235504271831,-82.37146750464424,-73.43500115897336,-86.38632875618335,-89.86022928259872,-84.8906081715792,-88.4910411413815,,,,,,,
-43.49191284831477,-47.74192364028875,-54.201486949807475,-42.346486772366646,-49.90764727365924,-47.75553744155153,-56.16085619028766,-68.01887492751106,-66.96736976541132,-70.80026710077779,-73.843711881557,-72.35991312419803,-70.48384100599895,-81.56480563343993,,-77.95599232439467,-79.20004718443506,-71.55899579496368,-78.2146601769688,-80.97658176040218,-88.02508207826773,-88.68822535125399,-85.17473699937787,-83.9505711748826,-86.86275709506332
-43.76646902098215,-50.826490068002144,-64.09974305795116,-53.55573737207249,-51.50088759682218,-58.002645229321416,-63.67381886051778,-66.45738983809188,-65.38792840590311,-64.99683765626501,-64.45733307182095,-72.97209053538339,-81.44363909887352,-73.7425012753134,-77.62881140722918,-86.14143069322114,-77.03522563501973,-75.49133831749324,-79.30210749215325,-84.26102729507308,,,,-79.12095954929111,-85.42816768474933
-33.51217532211477,-32.104259731627394,-28.144766129432266,-54.46649501304823,-36.021740801536495,-51.641645021776114,-35.59345703421143,-48.87110770705782,-40.21022210079258,-41.79164641256642,-35.42972850835577,-54.27579105303431,-46.8338459905818,-50.826143162918854,-38.74332651601546,-51.41736322008856,-43.83068533150686,-48.551196022827526,-43.666541729786545,-46.48147707049079,-56.68939472229429,-67.25331009383716,-57.31625210362286,-56.23823593621058,-70.73628278381562
-26.90638506991957,-35.367861362727844,-30.748654460975462,-46.90376667037439,-57.32990207289451,-42.95980315626391,-55.46627570967234,-57.1133243939637,-58.936201746469685,-68.18185894966847,-67.60235601467974,-61.6001029015678,-69.01993117927844,-77.02553569286647,-71.35752566787701,-79.50175856639447,-77.36015275376923,-73.75431825320007,-77.05451080995964,-77.05451080995964,,,-77.05451080995964,,
-33.926071896755424,-43.43967977439291,-34.0829902284127,-48.50058579894498,-50.50611361504723,-42.84491651687206,-39.286991570791244,-59.44859315295446,-51.230185742428894,-44.46251150690979,-52.62131239773869,-64.27288123070893,-59.487083930755915,-79.90500925584445,-73.78966912270943,-74.15915292954996,-67.47838963725499,-70.75390477676466,-72.32288016585726,-72.91060682864534,-81.16698478657014,-69.7604539633276,-69.85533684123853,-83.89077955434875,
-38.01663546115772,-43.737722065727496,-46.164621671423276,-44.583120851051646,-53.237619612393694,-60.90482091623273,-54.57551430574266,-71.47899197916843,-69.99962032398022,-88.84228373908789,-80.46584616216238,-83.58474370645267,-83.07947577876675,-84.96927576087222,-89.41673369920697,-89.31716767622804,-86.20044150013402,-85.68026942784144,,-86.86891824039587,,,,,
-55.47718154516445,-34.920896175607496,-36.29027790260102,-43.8067991938046,-40.305942405489354,-52.634906043222344,-48.2672988800894,-56.23779621561923,-57.99999832581973,-55.38722273757362,-49.538685180409225,-50.12450951204683,-63.69633628559399,-57.43776704021913,-47.689963467833955,-67.76226766029887,-46.934433743566686,-53.41689312139926,-54.17310565884962,-51.479124930477745,-58.798331053445544,-66.26325627309897,-53.092761847078656,-65.65951598938344,-65.8813956414912
-18.90224634327815,-24.49351536312714,-47.83347702667384,-42.10053829627518,-37.730354189603005,-41.987795268367705,-48.15028036412911,-45.25162547681806,-57.37856631656632,-61.77877018696113,-47.57935664985744,-50.73413037539338,-54.27771716310339,-58.06032749557298,-64.73424579375616,-62.62336829902199,-59.324433375495275,-53.733252311527316,-69.36394893289814,-58.83189376635799,-67.45482400036948,-71.94738809950496,-60.418795011409834,,
-27.31597359123493,-35.51683560482349,-32.62406627691055,-39.84753669247703,-29.18790980792886,-49.94808224886982,-58.264771145876786,-42.82558395185843,-58.0960468312212,-57.28874104887283,-57.410325936831036,-54.92822078383904,-56.132681389827425,-70.64957217711215,-65.66934622331877,-65.98365865315033,-65.80451964413146,-65.08664648935473,-74.76695255243295,-78.89768336704684,,,,,
-35.1515827425495,-35.29145867525304,-34.931946156122194,-48.720835082125944,-42.990125810654106,-36.151761819887795,-51.83440726826707,-45.08269280878751,-49.30085777019045,-60.38368706169955,-54.47594589713952,-65.12824146264852,-62.50522346774176,-67.85716317565554,-67.4411452200316,-81.0892054302117,-77.71533400191967,-74.93868997380311,-69.08962978979724,-73.8120298391898,-78.08660599706252,-75.13097636120844,-76.57494647536643,-77.42800985880575,-88.49512939324232
-28.413361785618726,-31.97742884322935,-39.063790029905896,-45.29359080527738,-55.717180004564355,-35.08752715121869,-35.010321354744164,-47.27827996606987,-39.50820488302682,-59.18283323708272,-50.031724313050404,-52.15565448461992,-55.649664401705415,-54.755248305857506,-69.47773555132143,-60.69965335744772,-63.4867500979732,-56.979574510697056,-58.91317753556997,-62.648998475715494,-63.87250205953452,-73.647039589618,-67.68422005015405,-70.26596648164417,-68.74366917986927
-34.32381465316023,-52.38787699113734,-46.607752653889456,-72.12814370882568,-69.92241131962957,-62.62289938841994,-61.03872589294949,-78.45651355817222,-73.42726456792641,-73.16700154015471,,-86.39285961067398,-85.76608281670157,-87.70611443093392,-86.44556824210476,-88.29124691117941,-88.43785445602455,-85.33410957736537,-87.97440785760622,-88.86091282974138,,-89.09578020820359,-89.09578020820359,-87.0990195951763,-89.00407422182913
-63.212048463035195,-52.75872855187106,-47.917815345090986,-59.839405413857236,-77.45790622612431,-69.35714815804003,-67.35001425008775,-69.9623598542269,-81.71174965801333,,-87.75804364524728,-83.66243204481282,,-88.12615274335752,-88.95242987695508,,,,,,,,,,
-16.85885786642851,-28.614771898537505,-23.36915550826985,-30.342854081794247,-33.950073679264335,-38.748339737024104,-45.31237691654735,-53.61208695017608,-53.58861676087263,-46.731788168757355,-53.35751343798701,-48.5466322894125,-57.801034199625185,-67.11342539242152,-65.99857496130765,-65.68487958596394,-70.92431219109879,-57.57462894800756,-76.81789337196338,-68.18764211009609,-74.16215003434837,-72.24353529413993,-65.38546867807115,-74.52861702902267,-80.55339975637557
-25.62130628996671,-39.36013905395826,-48.051414009552715,-48.5287673037124,-48.17641716029093,-64.00897688180748,-60.012160591433904,-71.73892669772108,-68.91757827113751,-66.43954065567537,-72.89838744805374,-77.28478691178621,-76.61537223858093,-81.00208560532492,-84.53502531132058,-85.80421572257418,-87.3419880236711,-88.62771443125587,-88.14634710382174,,,,,,
-52.44497466141083,-29.127480458868533,-35.39155097764828,-39.7739265720732,-38.9036962621003,-49.10947048293324,-58.74308400333248,-59.20411183450495,-59.60716572767388,-58.95020911217592,-51.41538691738449,-50.50152132949315,-68.3175595726703,-63.71676206518748,-54.052218914100976,-61.251094746736115,-56.66706473431658,-57.89832703426985,-54.81903143312786,-50.61581222250856,-55.76870524805931,-72.10066560453724,-77.65157170935666,-66.86958575409376,-66.35048911826195
-25.142250289075697,-42.314575053755206,-48.76209585331674,-32.82361005346765,-40.46061022021762,-45.19724047881291,-60.3999115662482,-55.619063235871614,-64.93068321020745,-65.34556021029064,-67.3412973242373,-77.09594016127406,-70.68132589172733,-75.43672735634566,-76.16746267617432,-79.91555982678112,-77.50461921292097,-83.45548843538049,-78.30961857457501,-87.77987615003642,-82.93745860915301,-86.90363248826493,-83.48312627125094,-84.89572951706381,-89.25971461408692
-19.655005338704246,-24.691599095477123,-32.46285292181071,-39.46080997045624,-41.06885683763031,-27.95002050088512,-30.52431253089465,-38.15124777230326,-49.813528285047035,-49.73252768795735,-52.63930962630698,-50.854973067658825,-46.26921419527421,-52.85709924276825,-57.25574034914999,-54.41251003737257,-50.256950493077824,-49.90672481749459,-61.21525810523324,-55.30962964803055,-53.16403752142399,-73.33182777419006,-67.67000662202013,-68.08247738853231,-64.38594865240034
-46.93972031601222,-38.993460646803086,-40.16911657012173,-43.91535307787476,-47.3254904671199,-39.22090188277347,-56.4054218888649,-56.94378795005355,-51.550112646511195,-57.850971198405546,-51.61825013101004,-69.91519630102435,-67.60872729515711,-69.409632034676,-82.82112991151996,-65.52587712188762,-79.38491127272093,-73.61755354405808,-81.90684949094134,-75.2641335628365,-88.65060744339357,-86.23876413919133,-77.1135667280272,-77.92193741462769,-81.40547838093069
-28.79590053222916,-28.84644074765844,-34.793900467153335,-40.00220044056884,-45.60193890958924,-40.62470537671903,-43.338927008377304,-51.79327433788092,-48.26062527653118,-41.1329149880617,-56.14985776138902,-41.600608697447754,-50.29549024424453,-44.25283532235231,-43.81935140701278,-51.693714134204264,-64.69898805959225,-54.776946138725464,-57.56008223989413,-64.58907821911771,-60.693532392347606,-76.98616189552985,-59.03008899592955,-70.0543196294086,-69.78499749662416
-45.95698851023659,-50.40935538562073,-54.4308183926118,-52.55926389165813,-58.51231702451414,-41.35552458752146,-59.48969058133273,-49.48948478628121,-51.3147512524809,-55.561697778212114,-60.145085622067256,-62.24131396971865,-69.53956324160478,-80.5619589502008,-71.13060565721304,-75.90765081175415,-88.49194510711554,-81.89941287945217,-86.22730843695466,-80.70403086268303,-81.73454430938986,-88.16890515996842,-80.98756341753392,-78.6750448105932,-86.60711216465319
-42.484464573588156,-46.21755821673221,-45.43315903249488,-38.514195936301704,-49.02380971850158,-53.98500475251691,-52.24862625766185,-60.92878694976729,-58.980780792164516,-62.16861908860587,-69.98891524395744,-67.30899436097198,-68.63085790895303,-69.19678304636096,-71.4654319409366,-70.29657558548682,-71.59337976832168,-88.90022538105357,-88.21849578404493,-76.63333873067911,,-76.63333873067911,-76.63333873067911,,
-19.61257822978942,-37.83184230721624,-34.18254981834745,-28.71667257418606,-39.35535294483508,-34.822715869952894,-43.54724509443257,-42.738130026805536,-64.34039711891853,-71.90846122005924,-47.73204419189825,-44.15504780691598,-52.42589937988775,-37.94431700309205,-51.52645123223138,-68.05481215019526,-58.691527530914264,-51.59950240148848,-62.197396773350306,-67.65894257476918,-69.87085946568287,-72.53074134971286,-75.17031992455816,-61.63857734054585,-76.75079305962375
-54.844444973670804,-59.184616514272,-54.1620555769953,-59.38020242429026,-66.32990595035879,-69.2248461522316,-79.9700162725612,-70.04915033807411,-72.82621019214866,-84.49571877084902,-85.56275634003308,-83.23466262469744,-83.95743798122311,,-87.93853156178476,,,,,,,,,,
-15.911085030549184,-21.891141072815337,-48.34850758184227,-27.492053306630815,-31.245709428228974,-32.53051249547636,-29.915425381693723,-38.796104526919436,-42.682087295267735,-54.30785476264042,-46.43783694246085,-56.73059790546411,-51.36625665138355,-40.94033326022439,-44.85343089878802,-51.21750049988536,-51.504925344873335,-65.87640254432644,-59.681998682931216,-59.97355657559299,-58.32945962627576,-66.51788414536368,-61.14244502668528,-67.22886574452468,-81.10006967991471
-25.89030513617459,-17.864809069477722,-24.666647180879718,-22.26116423689746,-34.26768653753283,-23.679780860888354,-40.19244162976176,-44.3299562503963,-33.766550161985116,-45.40949928490899,-57.09760777739568,-38.904783614834116,-45.009871550124195,-67.99519862963307,-58.257954309046205,-56.64391859410167,-56.471460712344175,-52.46660908655631,-57.97762490997631,-53.58949869413674,-60.54594192381969,-70.4569051187832,-76.88626833092252,-67.44863807088328,-72.21019354664305
-42.352066810759936,-44.06144400932036,-56.221867819518074,-69.46201348729679,-72.83656122645085,-65.84874370526359,-76.06272601813058,-81.81036924506435,-86.14668009103005,-82.25154691788478,,,,,,,,,,,,,,,
-35.19197967799336,-34.04210651500984,-54.98183190933952,-42.681432328274,-36.90689617933734,-58.71132658548707,-40.33260010338761,-43.410637281352855,-61.248184507311194,-55.38493004711963,-54.14065976495553,-70.39641624525485,-54.257912522214745,-52.77322493247219,-59.15020376092183,-63.44767779383136,-76.51893844163921,-67.12988479477814,-74.989427369836,-69.82076239383238,-72.01614324424641,-78.2050663538405,-73.27393195936894,-73.92686688072098,-72.88418894755686
-43.766595802504845,-51.160105769144145,-45.76209493398804,-60.6823609288117,-66.1667866760585,-70.37799280538691,-67.04078814884099,-83.33196044031563,-86.39454745206297,-81.17467446453873,-85.5527975098582,,,,,,,,,,,,,,
-25.987263873377106,-17.689223009525772,-26.25727821842535,-38.55551284769161,-32.30304270404368,-40.623813124738824,-34.154375810821655,-36.12201077137947,-33.39721391006724,-38.66008602266292,-58.2832014542513,-51.82931036032896,-56.430119909775826,-44.58871754492017,-47.11965625815679,-49.52251527146889,-57.100301782125484,-54.94224694485635,-49.25071970392978,-56.819179645938405,-74.65015748203156,-60.27220002061436,-58.57662291447832,-69.31344282075649,-67.70303224851192
-15.975672711982838,-32.99752056416245,-35.906845819759994,-51.0923887222829,-49.04411659231259,-48.28666029212562,-39.43826424911438,-45.37819364865272,-52.972630049272944,-62.83548200194799,-49.73561894783884,-52.74225701423384,-62.83140042905631,-60.59629446386776,-69.08849562269478,-60.046950040120464,-66.4339020803716,-73.73430993673733,-75.20699487671418,-70.83028144137862,-65.70985814485901,-72.85507874575069,-78.25853490488784,-74.83478561249736,-76.8561226955005
-28.925353849651156,-32.608927000161145,-38.63666990294375,-27.08645791089422,-57.97147776426405,-50.977478445586094,-60.918170101625776,-52.08385111441089,-63.63733232487008,-56.049166016724065,-54.36566198003815,-61.96757491731984,-59.20461571463162,-67.09449004427104,-64.60626585434271,-68.52479629988105,-73.99411090133407,-69.59717517310814,-79.94919812531136,-69.29823595213276,-83.85780232478318,-76.39707541468161,-81.99628147931851,-71.5937515378704,-80.1811317347213
-29.418507302703677,-32.16128162748085,-27.994675183897197,-39.73183156746485,-41.48217170995357,-35.44415734298309,-51.440326066758416,-60.68936275864408,-66.3906367370792,-60.43686896955306,-81.82093510553297,-65.83728899291167,-65.27873857753697,-88.61007382302478,-69.29880179386103,-84.00971662954625,-65.55285427678601,-67.05251654283724,-65.94217501614133,-83.56298926214933,-80.6967957542373,,-78.25196231837599,-83.33553125174554,-76.89208787589469
-32.376484340605934,-31.184977214638,-41.50336941237712,-38.11003463688558,-36.87678335882546,-41.35750468674001,-38.86112390776914,-52.2011616337264,-57.04540193929958,-52.742804324185904,-53.67425520818017,-56.916595674926754,-62.55124551130994,-51.328256360286964,-67.74980993203806,-54.51195582433484,-72.48058249578844,-67.11283164484553,-80.17330772428525,-72.86272137943102,-77.35514042722923,-72.19628144587072,-70.98240218368674,-80.84561792723264,-78.82929726489546
-23.031313492080674,-36.18727033275455,-33.36787090574309,-41.32707874898773,-36.8579226957748,-36.340600475540704,-61.72492215240299,-36.807259813733516,-61.65779075868532,-47.12313334415415,-47.22972169003865,-54.13639279020556,-47.79461822844908,-66.36675284320185,-65.35238687154786,-58.92496297926213,-64.1735556667234,-62.747611850247225,-55.86412418527164,-68.66167700585355,-70.23583322339378,-81.96760667333041,-72.74682937246652,-76.70337631924922,-80.58854371147775
-22.9304024753522,-25.003863843479365,-23.164875398602923,-34.35646026815954,-22.83109781568307,-25.572650139105406,-22.297717921570854,-39.98914511221838,-51.72656253693185,-33.01151825975709,-40.330827463757586,-45.71616714515737,-53.958551318163494,-48.47143567226581,-48.674950773511505,-53.26237070915909,-48.02948945479149,-51.862459546620634,-58.569282075531774,-47.31245667929797,-73.13220752077716,-57.969481962405936,-55.34349760993553,-54.97494398255098,-56.78205789878218
-20.046506452794777,-32.43693876320885,-33.445238438634334,-35.085735068439334,-37.011216089856056,-39.39851900952677,-51.122578507035215,-49.710689758002324,-40.730739923610535,-49.308539602357975,-43.30379794386463,-46.65486625124928,-54.03371289594902,-57.41929283176427,-63.64652053662604,-52.970186019390965,-60.270817223584224,-78.7000120983253,-65.71504131314653,-59.90910633218274,-59.02393223333395,-69.2855269637185,-80.73082666403397,-78.38506930423016,-78.80461767041336
-16.01054181389267,-26.133619998161382,-22.11104099964413,-30.5995528733204,-49.455717871831766,-30.450025948853447,-34.20062839524609,-37.524361686188705,-38.435055898874566,-38.62777357484393,-44.00981882498617,-49.70257815122525,-36.67264788585193,-40.80499328156798,-46.309710211942274,-46.90266509382611,-55.07727992108666,-51.88219364283034,-60.43877122856286,-57.20804949415173,-59.562476991609415,-56.618013717581725,-56.041062219887934,-63.523682042314945,-54.39817190147337
-37.506458661744595,-44.527975260375655,-52.03213764525973,-47.23482721193694,-49.99753208585454,-54.7640064753934,-48.09377371830383,-55.31699690749391,-63.53097248830637,-70.63740078271776,-71.51745096736647,-65.63944549782721,-75.56671518042455,-64.4033853388798,-64.97241274462665,-74.85795373916419,-79.96526959315001,-80.81211030957175,-72.42729053843584,,-78.67837395459937,-86.96292416547003,-83.94602212421856,-83.28795913225876,-89.25701388648625
-48.336562139208674,-47.73486859042768,-38.31096156573694,-50.79792110023455,-59.605207604898126,-64.81962098433306,-62.0251202846926,-65.15236751998853,-65.91002615112531,-79.74714572442012,-72.87535516327158,-78.5374025640033,-70.52110567220228,-71.43185479956341,-73.67105754612514,-85.80032061488677,-88.548762808386,-85.7501080209426,,,,,,,
-41.606178450201874,-44.687064600004504,-65.61287381897307,-54.15364716104974,-46.71146538054986,-72.1151735589683,-52.63386655937541,-59.815929251554685,-70.51018448887483,-60.08270829469144,-72.63316394954458,-68.13307786990354,-65.79626419039207,-75.00524836606675,-77.08689652990822,-77.51066842154442,-71.67385192274816,-85.49907517096092,-78.23792658079631,-75.28129083553023,-87.93672419637734,-81.4551752110712,-85.22202740858629,-85.15514161022577,-78.81991068494953
-25.224074774017186,-40.89359806280133,-33.17906893651961,-40.03391983182523,-47.28657628258566,-41.781270797363554,-40.33794858342345,-43.598327818230324,-50.64052954403916,-58.090858098099844,-50.874738505384364,-56.04309897148041,-54.69707482633348,-75.55765167488653,-59.159780793969205,-59.66752546376528,-64.15371781085395,-59.15676457158829,-68.6727414926052,-72.94905753312726,-64.3129880410982,-75.2509950163615,-75.69674643833572,-71.2352858777487,-82.83333063573373
-41.05481342820303,-34.38954482437221,-25.767462359072645,-38.012730105988794,-55.717644753637984,-30.020524746361627,-28.58471271697996,-43.645544723025694,-31.084753724584008,-42.169799001767004,-38.259792044713954,-54.86269691272802,-49.95258917909299,-47.28269322981146,-49.444994931500936,-49.62188080031411,-51.77354073336599,-56.43102223261949,-50.7803911332526,-70.81991708692462,-65.79839885030584,-61.995848469141514,-57.27122957032709,-65.83633038439295,-68.68048711550519
-33.50777930288058,-44.015305593702415,-47.08882408744738,-56.676556803188404,-65.29793324451616,-58.354368290792195,-64.280029001472,-68.2620098102635,-66.13071003022328,-66.3211661766637,-73.40546053530075,-84.67122563608051,-89.70154342165142,-83.38651522277,,-86.40745254447187,-89.45965568746264,-89.5483434818507,,,,,,,
-38.48561141047863,-35.77174494334038,-43.55516886235611,-38.75761304348982,-56.614447203773395,-52.181326943286756,-58.34939632231731,-62.75052854182835,-70.53395910692454,-83.92058062182622,-74.44315791274526,-77.58741419489897,,,-89.62108873725322,-78.1212489840894,,,,,,,,,
-34.52706581409559,-24.249799518043808,-39.53756961304854,-38.18679923467342,-31.99484006667877,-47.404811791124644,-35.93402318059164,-46.065281322199475,-39.499293647121156,-52.97333360991925,-47.00315490826878,-48.561863504905325,-67.52973061217803,-45.8032927448756,-48.27092728226865,-49.02262745369293,-58.60196782761988,-58.95143312124647,-63.98199689262842,-63.816978657543956,-58.310673221823535,-69.0329680453828,-67.85526747185662,-58.06589790431651,-64.25165700481321
-29.301732150984662,-30.38395192030859,-40.78637107978279,-28.582516614346275,-41.11234438140368,-47.74270694366396,-56.09881856536694,-51.650191678477086,-49.03174530024358,-50.48649954165737,-53.13450958388807,-58.59023725355376,-68.44374605564101,-61.688568418223234,-57.811010607893024,-55.225453366169695,-75.55214933261517,-61.143740688964165,-67.23349837762171,-79.13470095649107,-69.79939785067342,-74.51669110492804,-79.98682218240069,-83.23023623366146,-79.9813087840009
-29.257680016389678,-36.56361593298871,-42.95960763380413,-46.61636916318076,-55.67145401569038,-52.36557043018939,-58.97813590394798,-67.69649777618422,-74.85178658941699,-77.3274919632495,-71.89962059226465,-81.21853391682704,-78.36018839231623,-80.1792338964838,-89.24738885025403,-85.22708425689525,-82.88760604190045,-86.07779460771705,-82.19780107331083,,,,,,
-31.932406391231833,-60.70768565715573,-34.72793321459357,-45.96921134031346,-49.7109424199083,-54.59599329034004,-57.846022140196666,-68.39682401944584,-65.15251116031978,-78.67731211165528,-63.23390214075642,-71.39735820343667,-68.13849102826663,-67.93620813240322,-67.80700781575707,-82.14687112405981,-82.03997942769016,-80.53785226539874,-87.22403274183887,-69.84521145429999,-75.4667683822556,-84.27042578059945,-84.66463557470745,-86.02724561480032,-83.01704260963152
-19.2691843267924,-29.993676472055473,-40.78527305995188,-41.78572786774537,-29.432628254056606,-51.701714451765206,-44.638596651561095,-36.88109082476968,-49.87008022642256,-55.937067568273285,-51.471296304664264,-48.279946007011,-47.49039900271617,-83.66153699083638,-59.024089425168825,-60.923305610245194,-55.50294283488053,-72.87564818902764,-66.4187348545039,-66.23867215158869,-64.00807718242399,-72.91449184050771,-79.25686460613339,-62.654673793132496,-68.68636547570345
-35.089803680083065,-27.894022356279237,-34.1782632337497,-36.9245784075946,-41.91924792443643,-40.42214743320667,-40.16240837789617,-43.32966670681521,-47.55502001459985,-44.09581909788207,-38.382514499595146,-43.89942021413845,-51.95384742068582,-42.292517428763944,-57.95344794202464,-49.72873433437926,-53.822000435356564,-56.840285839293664,-55.18681353994223,-58.09501874961604,-61.119235497321775,-66.28249944908058,-68.80032842010189,-69.68640635708024,-77.09340549014621
-42.0584918848604,-45.39483461159952,-47.12579014081346,-57.33272893691453,-58.4348324284186,-74.4725932026757,-67.20909660266359,-73.0351559475028,-78.63317994557495,-82.94069385935047,-84.23666987277473,,,,,,,,,,,,,,
-41.22824877683333,-47.65228052295567,-54.510558581021456,-51.50258740119489,-46.613625456998705,-63.92012060013864,-59.71193891301645,-63.72305576249256,-65.80765605235489,-66.67785592246018,-62.99180753341177,-84.88900642238251,-69.96541909108454,-75.33291157456456,-77.22898056077366,-79.02611212969981,-78.88895455029618,-72.90802272391343,-76.22938135045814,-81.3687602781533,-86.73066286632715,,-86.25668809320484,-81.16946828093421,-87.24379329498615
